,Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
5590,4,h,1250000.0,SP,16.7,1.0,1.0,711.0,96.0,64.0,South-Eastern Metropolitan
5591,3,h,729500.0,S,16.7,1.0,1.0,270.0,218.0,54.0,South-Eastern Metropolitan
5592,2,u,560000.0,S,2.0,1.0,1.0,0.0,60.0,49.0,Northern Metropolitan
5593,4,h,565000.0,S,20.6,2.0,2.0,482.0,207.0,12.0,Northern Metropolitan
5594,4,h,615000.0,S,20.6,2.0,2.0,756.0,222.0,23.0,Northern Metropolitan
5595,4,h,548000.0,SP,20.6,2.0,2.0,400.0,171.0,14.0,Northern Metropolitan
5596,3,h,716000.0,SP,20.6,2.0,6.0,1005.0,160.0,29.0,Northern Metropolitan
5597,3,h,730000.0,SP,23.0,2.0,2.0,269.0,150.0,17.0,Eastern Metropolitan
5598,3,h,766000.0,S,23.0,2.0,2.0,507.0,128.0,64.0,Eastern Metropolitan
5599,4,t,1680000.0,S,7.9,2.0,1.0,254.0,172.0,29.0,Southern Metropolitan
5600,3,h,475000.0,S,18.0,2.0,2.0,358.0,106.0,34.0,Western Metropolitan
5601,3,h,815000.0,S,21.8,2.0,3.0,790.0,135.0,44.0,Northern Victoria
5602,6,h,615000.0,S,27.7,3.0,1.0,850.0,254.0,44.0,Western Metropolitan
5603,5,h,1328000.0,S,16.1,3.0,3.0,785.0,252.0,44.0,Eastern Metropolitan
5604,2,u,1300000.0,SP,1.3,2.0,1.0,997.0,92.0,23.0,Northern Metropolitan
5605,4,h,762000.0,S,18.0,2.0,2.0,573.0,180.0,44.0,Eastern Metropolitan
5606,3,h,900000.0,S,18.0,2.0,2.0,812.0,129.0,44.0,Eastern Metropolitan
5607,4,h,3175000.0,S,7.2,2.0,3.0,558.0,174.0,124.0,Southern Metropolitan
5608,2,u,520000.0,S,7.2,1.0,1.0,3256.0,74.0,54.0,Southern Metropolitan
5609,4,h,2165000.0,S,7.5,2.0,3.0,951.0,238.0,94.0,Western Metropolitan
5610,5,h,2050000.0,PI,7.5,3.0,3.0,663.0,419.0,94.0,Western Metropolitan
5611,4,h,1500000.0,S,7.5,2.0,2.0,465.0,148.0,84.0,Western Metropolitan
5612,1,u,545000.0,S,2.1,1.0,1.0,1730.0,60.0,13.0,Northern Metropolitan
5613,3,h,1705000.0,S,3.6,1.0,1.0,139.0,116.0,124.0,Northern Metropolitan
5614,3,h,1220000.0,SP,3.4,1.0,1.0,293.0,104.0,124.0,Northern Metropolitan
5615,2,u,455000.0,SP,5.1,1.0,1.0,0.0,62.0,9.0,Western Metropolitan
5616,2,t,575000.0,SA,5.1,2.0,1.0,88.0,94.5,24.0,Western Metropolitan
5617,3,h,775000.0,S,45.9,2.0,4.0,1290.0,231.0,36.0,Northern Victoria
5618,3,h,629000.0,SP,12.9,1.0,2.0,552.0,136.0,44.0,Western Metropolitan
5619,5,h,3400000.0,S,7.3,3.0,2.0,720.0,392.0,74.0,Southern Metropolitan
5620,1,u,320000.0,VB,7.3,1.0,0.0,0.0,49.0,64.0,Southern Metropolitan
5621,4,h,2165000.0,S,7.3,3.0,2.0,409.0,255.0,8.0,Southern Metropolitan
5622,2,u,851000.0,S,7.3,1.0,1.0,100.0,87.0,64.0,Southern Metropolitan
5623,3,h,1311000.0,S,16.7,2.0,1.0,853.0,28.0,52.0,Eastern Metropolitan
5624,2,u,565000.0,SP,11.2,1.0,2.0,193.0,105.0,29.0,Northern Metropolitan
5625,3,h,770000.0,PI,11.2,1.0,2.0,604.0,132.0,64.0,Northern Metropolitan
5626,3,h,714000.0,S,16.1,1.0,1.0,594.0,95.0,31.0,Northern Metropolitan
5627,3,h,815000.0,S,16.1,2.0,2.0,609.0,168.0,44.0,Northern Metropolitan
5628,3,h,1345000.0,SA,13.8,1.0,1.0,587.0,131.0,74.0,Southern Metropolitan
5629,1,u,420000.0,S,5.3,1.0,1.0,0.0,47.0,20.0,Southern Metropolitan
5630,2,h,1857000.0,S,5.3,1.0,1.0,230.0,116.65,134.0,Southern Metropolitan
5631,3,h,1425000.0,VB,5.3,1.0,1.0,333.0,108.0,94.0,Southern Metropolitan
5632,3,h,1910000.0,S,5.3,2.0,2.0,242.0,165.0,34.0,Southern Metropolitan
5633,3,h,1485000.0,S,5.3,2.0,2.0,0.0,139.0,49.0,Southern Metropolitan
5634,1,u,505000.0,SP,6.2,1.0,1.0,0.0,52.0,64.0,Southern Metropolitan
5635,3,h,912000.0,S,21.3,2.0,2.0,471.0,144.0,59.0,Eastern Metropolitan
5636,2,u,450000.0,VB,8.9,1.0,0.0,2020.0,68.0,26.0,Eastern Metropolitan
5637,4,h,1645000.0,PI,8.8,2.0,4.0,596.0,120.0,94.0,Eastern Metropolitan
5638,4,h,580000.0,SP,18.0,2.0,2.0,600.0,174.0,22.0,Western Metropolitan
5639,4,h,1570000.0,VB,12.3,2.0,1.0,455.0,170.0,124.0,Southern Metropolitan
5640,5,h,790000.0,S,26.1,2.0,2.0,1034.0,225.0,39.0,Northern Victoria
5641,3,h,550000.0,SP,14.0,1.0,2.0,704.0,94.0,74.0,Northern Metropolitan
5642,3,h,1225000.0,SP,3.4,2.0,2.0,223.0,122.0,84.0,Northern Metropolitan
5643,3,h,1510000.0,PI,5.4,1.0,2.0,446.0,115.0,64.0,Southern Metropolitan
5644,3,t,1007000.0,S,5.4,2.0,1.0,0.0,114.0,47.0,Southern Metropolitan
5645,2,u,860000.0,VB,5.4,2.0,1.0,0.0,108.0,74.0,Southern Metropolitan
5646,3,u,570000.0,VB,6.4,1.0,1.0,118.0,86.0,54.0,Western Metropolitan
5647,3,h,900000.0,SP,6.4,1.0,1.0,275.0,11.0,88.0,Western Metropolitan
5648,4,h,345000.0,S,31.7,1.0,0.0,651.0,150.0,24.0,Northern Victoria
5649,2,t,642500.0,S,6.4,2.0,1.0,126.0,95.0,9.0,Western Metropolitan
5650,3,h,798000.0,PI,6.4,2.0,2.0,159.0,152.0,14.0,Western Metropolitan
5651,3,t,710000.0,PI,6.4,2.0,2.0,186.0,134.6,13.0,Western Metropolitan
5652,4,h,4050000.0,S,5.9,3.0,2.0,787.0,282.0,109.0,Southern Metropolitan
5653,3,h,1650000.0,S,5.9,1.0,2.0,354.0,117.0,144.0,Southern Metropolitan
5654,3,h,2020000.0,PI,5.9,2.0,2.0,400.0,216.0,17.0,Southern Metropolitan
5655,3,h,2500000.0,PI,8.4,3.0,3.0,1011.0,206.0,99.0,Southern Metropolitan
5656,3,h,2500000.0,VB,8.4,1.0,2.0,1128.0,110.0,74.0,Southern Metropolitan
5657,3,h,1200000.0,SP,4.3,2.0,2.0,352.0,204.0,27.0,Western Metropolitan
5658,3,t,940000.0,S,4.3,2.0,2.0,366.0,183.84,12.0,Western Metropolitan
5659,2,h,1200000.0,SP,11.4,1.0,2.0,397.0,96.0,84.0,Southern Metropolitan
5660,4,h,600000.0,S,31.7,2.0,2.0,935.0,210.0,19.0,Northern Victoria
5661,4,h,2025000.0,S,20.0,2.0,2.0,408.0,274.0,14.0,South-Eastern Metropolitan
5662,4,h,630000.0,S,25.9,2.0,2.0,475.0,220.0,12.0,Northern Metropolitan
5663,3,h,1225000.0,VB,6.2,2.0,2.0,674.0,141.0,104.0,Western Metropolitan
5664,4,h,1800000.0,SP,21.5,2.0,2.0,656.0,303.0,74.0,South-Eastern Metropolitan
5665,3,t,900000.0,SA,14.2,2.0,2.0,344.0,3.0,24.0,Eastern Metropolitan
5666,5,h,2558000.0,S,14.2,5.0,2.0,667.0,431.0,9.0,Eastern Metropolitan
5667,3,t,730000.0,S,6.2,2.0,2.0,200.0,126.7,19.0,Western Metropolitan
5668,3,h,1230000.0,S,10.4,2.0,1.0,324.0,207.0,8.0,Western Metropolitan
5669,2,u,601000.0,SP,15.5,1.0,1.0,0.0,62.0,44.0,South-Eastern Metropolitan
5670,1,u,370000.0,S,11.4,1.0,1.0,2029.0,54.0,15.0,Southern Metropolitan
5671,3,t,900000.0,S,8.5,2.0,1.0,0.0,149.0,10.0,Northern Metropolitan
5672,1,u,257500.0,S,8.5,1.0,1.0,0.0,35.0,54.0,Northern Metropolitan
5673,1,u,257500.0,S,8.5,1.0,1.0,995.0,35.0,54.0,Northern Metropolitan
5674,3,h,1114000.0,S,8.5,2.0,2.0,256.0,190.0,7.0,Northern Metropolitan
5675,3,h,520000.0,SP,14.7,2.0,2.0,312.0,185.0,10.0,Western Metropolitan
5676,2,u,760000.0,S,3.5,2.0,1.0,0.0,77.0,11.0,Southern Metropolitan
5677,4,h,2635000.0,S,4.6,2.0,2.0,401.0,154.0,114.0,Southern Metropolitan
5678,2,h,1250000.0,S,4.6,1.0,0.0,192.0,100.0,114.0,Southern Metropolitan
5679,1,u,400000.0,VB,4.6,1.0,2.0,0.0,50.0,64.0,Southern Metropolitan
5680,4,h,4200000.0,S,4.6,2.0,2.0,787.0,275.0,94.0,Southern Metropolitan
5681,2,u,626000.0,S,4.6,1.0,2.0,0.0,78.0,24.0,Southern Metropolitan
5682,4,h,1148000.0,S,8.4,1.0,2.0,552.0,140.0,84.0,Northern Metropolitan
5683,3,h,935000.0,S,12.0,1.0,2.0,529.0,99.0,64.0,Northern Metropolitan
5684,3,h,510000.0,S,12.0,2.0,2.0,292.0,119.0,74.0,Northern Metropolitan
5685,4,h,755000.0,SP,12.0,2.0,2.0,479.0,157.0,29.0,Northern Metropolitan
5686,4,h,1200000.0,S,12.0,2.0,2.0,499.0,260.0,84.0,Northern Metropolitan
5687,3,h,800000.0,S,19.9,2.0,1.0,461.0,133.0,19.0,Eastern Metropolitan
5688,5,h,1170000.0,S,8.9,3.0,3.0,694.0,210.0,49.0,Eastern Metropolitan
5689,3,h,870000.0,SP,22.2,2.0,2.0,590.0,151.0,43.0,Eastern Metropolitan
5690,4,h,1800000.0,VB,1.9,3.0,1.0,153.0,93.0,124.0,Southern Metropolitan
5691,4,h,485000.0,S,20.5,2.0,2.0,196.0,163.0,16.0,Northern Metropolitan
5692,2,u,1350000.0,S,2.7,2.0,1.0,0.0,109.0,94.0,Southern Metropolitan
5693,1,u,410000.0,PI,2.7,1.0,1.0,0.0,50.0,64.0,Southern Metropolitan
5694,2,u,701000.0,SP,5.0,1.0,0.0,0.0,107.0,74.0,Southern Metropolitan
5695,4,h,1600000.0,VB,5.0,2.0,3.0,613.0,160.0,114.0,Southern Metropolitan
5696,7,h,2000000.0,SP,8.2,3.0,4.0,608.0,355.0,25.0,Western Metropolitan
5697,4,h,1610000.0,S,8.2,3.0,2.0,861.0,274.0,69.0,Western Metropolitan
5698,3,h,700000.0,SP,10.5,2.0,1.0,485.0,130.0,74.0,Western Metropolitan
5699,2,h,615000.0,SP,10.5,1.0,0.0,418.0,94.0,84.0,Western Metropolitan
5700,5,h,2400000.0,VB,10.2,3.0,2.0,593.0,309.0,8.0,Southern Metropolitan
5701,4,h,505000.0,SP,18.4,2.0,2.0,498.0,167.0,14.0,Western Metropolitan
5702,4,h,560000.0,SP,18.4,2.0,2.0,452.0,159.0,15.0,Western Metropolitan
5703,4,h,1205000.0,S,15.5,2.0,2.0,646.0,167.0,44.0,Eastern Metropolitan
5704,5,h,1750000.0,PI,15.5,3.0,2.0,787.0,334.0,34.0,Eastern Metropolitan
5705,5,h,1410000.0,PI,12.4,2.0,2.0,648.0,250.0,49.0,Eastern Metropolitan
5706,3,h,670000.0,S,15.3,2.0,2.0,541.0,121.0,44.0,Northern Metropolitan
5707,3,u,1860000.0,S,4.1,2.0,2.0,0.0,176.0,94.0,Southern Metropolitan
5708,3,u,1350000.0,PI,4.1,2.0,1.0,187.0,133.0,84.0,Southern Metropolitan
5709,4,h,980000.0,S,17.2,2.0,0.0,539.0,192.0,46.0,Eastern Metropolitan
5710,4,h,455000.0,S,14.7,1.0,4.0,534.0,101.0,41.0,Western Metropolitan
5711,3,h,455000.0,S,14.7,1.0,1.0,610.0,125.0,44.0,Western Metropolitan
5712,4,h,1276000.0,S,6.4,2.0,1.0,323.0,130.0,79.0,Western Metropolitan
5713,4,h,1157000.0,PI,16.7,2.0,2.0,752.0,162.0,53.0,South-Eastern Metropolitan
5714,5,h,1100000.0,S,16.7,2.0,2.0,672.0,237.0,54.0,South-Eastern Metropolitan
5715,4,h,500000.0,SP,27.2,2.0,1.0,512.0,179.0,19.0,Western Metropolitan
5716,4,h,1142000.0,PI,6.3,3.0,2.0,234.0,176.0,12.0,Western Metropolitan
5717,2,h,780000.0,S,6.3,1.0,1.0,178.0,84.0,11.0,Western Metropolitan
5718,4,h,935000.0,SP,11.0,2.0,2.0,629.0,180.0,39.0,Western Metropolitan
5719,3,t,815000.0,S,11.0,2.0,2.0,159.0,130.0,10.0,Western Metropolitan
5720,3,u,451500.0,SP,9.4,1.0,1.0,180.0,88.0,59.0,Western Metropolitan
5721,3,u,825000.0,PI,4.3,2.0,2.0,2905.0,164.0,19.0,Western Metropolitan
5722,2,u,425500.0,S,4.3,1.0,1.0,1727.0,82.0,64.0,Western Metropolitan
5723,3,h,1306000.0,S,4.3,1.0,0.0,199.0,126.0,124.0,Western Metropolitan
5724,3,h,1420000.0,S,10.2,1.0,1.0,726.0,130.0,59.0,Southern Metropolitan
5725,3,t,805000.0,S,21.5,2.0,2.0,0.0,164.0,18.0,South-Eastern Metropolitan
5726,4,h,934000.0,S,9.5,2.0,1.0,581.0,163.0,49.0,Western Metropolitan
5727,3,h,2330000.0,S,7.9,2.0,4.0,656.0,210.0,54.0,Southern Metropolitan
5728,3,h,762000.0,S,23.2,2.0,2.0,792.0,148.0,44.0,Eastern Metropolitan
5729,3,h,1070000.0,S,13.4,1.0,2.0,448.0,96.0,74.0,Eastern Metropolitan
5730,2,u,706000.0,S,13.4,1.0,1.0,305.0,305.0,84.0,Eastern Metropolitan
5731,3,h,785000.0,S,25.0,2.0,2.0,723.0,138.0,44.0,Eastern Metropolitan
5732,4,h,950000.0,S,25.0,2.0,4.0,2033.0,255.0,54.0,Eastern Metropolitan
5733,4,h,2800000.0,VB,10.5,3.0,2.0,498.0,226.0,124.0,Southern Metropolitan
5734,1,u,290000.0,PI,10.5,1.0,1.0,0.0,35.0,64.0,Southern Metropolitan
5735,3,h,570500.0,S,14.0,1.0,1.0,640.0,92.0,59.0,Northern Metropolitan
5736,4,h,631000.0,S,14.0,2.0,2.0,696.0,158.0,64.0,Northern Metropolitan
5737,2,u,372100.0,SP,6.4,1.0,1.0,0.0,66.0,24.0,Western Metropolitan
5738,4,h,1350000.0,VB,5.2,2.0,1.0,372.0,184.0,104.0,Northern Metropolitan
5739,2,t,702500.0,PI,4.0,2.0,1.0,65.0,78.0,11.0,Northern Metropolitan
5740,1,u,275000.0,VB,5.2,1.0,1.0,1388.0,36.0,54.0,Northern Metropolitan
5741,2,h,835000.0,VB,5.2,1.0,1.0,207.0,77.0,74.0,Northern Metropolitan
5742,3,h,710000.0,S,12.1,1.0,1.0,540.0,142.0,56.0,Northern Metropolitan
5743,3,h,1840000.0,S,10.1,2.0,1.0,483.0,171.0,104.0,Southern Metropolitan
5744,2,u,430000.0,VB,10.1,1.0,1.0,2048.0,68.0,64.0,Southern Metropolitan
5745,2,t,495000.0,S,31.2,1.0,1.0,198.0,94.0,44.0,South-Eastern Metropolitan
5746,2,h,403500.0,S,34.9,2.0,3.0,339.0,101.0,15.0,South-Eastern Metropolitan
5747,1,u,361000.0,S,7.8,1.0,1.0,60.0,53.0,49.0,Southern Metropolitan
5748,3,u,960000.0,S,11.7,2.0,2.0,382.0,151.0,24.0,Southern Metropolitan
5749,3,h,900000.0,S,6.7,1.0,0.0,227.0,102.0,104.0,Northern Metropolitan
5750,1,u,365000.0,SP,2.0,1.0,0.0,0.0,46.0,64.0,Northern Metropolitan
5751,2,t,310000.0,PI,20.6,1.0,1.0,38.0,114.0,11.0,Northern Metropolitan
5752,3,h,662000.0,S,23.0,1.0,1.0,396.0,120.0,74.0,Eastern Metropolitan
5753,3,h,560000.0,S,18.0,2.0,2.0,543.0,153.0,29.0,Western Metropolitan
5754,3,t,802000.0,S,22.2,2.0,2.0,251.0,185.0,26.0,South-Eastern Metropolitan
5755,3,h,800000.0,S,22.2,2.0,4.0,801.0,150.0,44.0,South-Eastern Metropolitan
5756,4,h,854000.0,S,22.2,2.0,2.0,676.0,181.0,49.0,South-Eastern Metropolitan
5757,3,t,920000.0,S,16.1,2.0,2.0,239.0,187.0,17.0,Eastern Metropolitan
5758,3,h,904000.0,S,16.1,1.0,2.0,720.0,116.0,64.0,Eastern Metropolitan
5759,3,h,1440000.0,S,8.9,1.0,2.0,598.0,116.0,69.0,Eastern Metropolitan
5760,4,h,1054000.0,S,18.0,3.0,2.0,791.0,230.0,50.0,Eastern Metropolitan
5761,4,h,625000.0,SP,28.5,2.0,2.0,669.0,165.0,44.0,South-Eastern Metropolitan
5762,3,h,600000.0,S,19.6,1.0,2.0,524.0,155.0,54.0,Northern Metropolitan
5763,3,h,630000.0,S,19.6,2.0,2.0,388.0,127.0,12.0,Northern Metropolitan
5764,4,h,1012000.0,S,19.6,3.0,3.0,631.0,355.0,15.0,Northern Metropolitan
5765,4,h,565000.0,S,19.6,2.0,2.0,548.0,110.0,39.0,Northern Metropolitan
5766,2,u,502500.0,SP,7.5,1.0,1.0,0.0,62.0,44.0,Western Metropolitan
5767,3,h,1410000.0,PI,7.5,2.0,1.0,585.0,198.0,74.0,Western Metropolitan
5768,4,h,748888.0,S,24.8,2.0,4.0,1014.0,280.0,64.0,Eastern Metropolitan
5769,4,h,850000.0,S,24.8,2.0,1.0,738.0,148.0,39.0,Eastern Metropolitan
5770,1,u,490000.0,S,2.1,1.0,1.0,0.0,57.0,11.0,Northern Metropolitan
5771,2,u,395000.0,S,5.1,1.0,1.0,0.0,73.0,54.0,Western Metropolitan
5772,2,h,991000.0,S,5.1,1.0,1.0,318.0,106.0,114.0,Western Metropolitan
5773,4,h,945000.0,S,15.4,2.0,2.0,294.0,194.0,14.0,Eastern Metropolitan
5774,2,h,1020000.0,S,15.4,1.0,1.0,581.0,116.4,54.0,Eastern Metropolitan
5775,3,h,506000.0,S,38.0,1.0,4.0,578.0,123.0,40.0,South-Eastern Metropolitan
5776,4,h,755000.0,S,38.0,1.0,1.0,622.0,163.0,64.0,South-Eastern Metropolitan
5777,3,h,426000.0,S,45.9,1.0,1.0,412.0,103.0,74.0,Northern Victoria
5778,2,u,540000.0,S,7.3,1.0,1.0,0.0,77.0,64.0,Southern Metropolitan
5779,2,u,960000.0,S,16.7,1.0,1.0,229.0,101.0,34.0,Eastern Metropolitan
5780,5,h,1116500.0,S,16.7,2.0,2.0,701.0,182.85,64.0,Eastern Metropolitan
5781,2,u,585000.0,S,16.1,1.0,1.0,240.0,79.0,59.0,Northern Metropolitan
5782,4,h,800000.0,S,16.1,2.0,2.0,626.0,169.0,64.0,Northern Metropolitan
5783,3,h,896000.0,S,16.1,2.0,1.0,653.0,130.0,54.0,Northern Metropolitan
5784,3,u,1150000.0,S,5.3,2.0,1.0,5259.0,119.0,24.0,Southern Metropolitan
5785,3,h,1100000.0,S,5.3,2.0,1.0,109.0,109.5,25.0,Southern Metropolitan
5786,2,u,525000.0,S,21.3,1.0,1.0,0.0,80.0,44.0,Eastern Metropolitan
5787,2,t,650000.0,S,8.8,1.0,1.0,140.0,107.0,11.0,Eastern Metropolitan
5788,2,h,580000.0,S,8.8,1.0,2.0,498.0,75.0,69.0,Eastern Metropolitan
5789,3,h,536500.0,S,18.4,2.0,4.0,578.0,129.7,52.0,Western Metropolitan
5790,4,h,705000.0,PI,15.5,2.0,3.0,815.0,198.0,24.0,Western Metropolitan
5791,4,h,590000.0,VB,15.5,2.0,2.0,757.0,152.0,44.0,Western Metropolitan
5792,3,h,920000.0,SP,11.7,2.0,1.0,313.0,140.0,64.0,Western Metropolitan
5793,4,h,1100000.0,VB,11.7,4.0,2.0,500.0,267.0,13.0,Western Metropolitan
5794,3,h,840000.0,VB,11.7,1.0,2.0,575.0,138.0,54.0,Western Metropolitan
5795,2,u,535000.0,PI,3.4,2.0,1.0,0.0,110.0,26.0,Northern Metropolitan
5796,3,h,1080000.0,S,5.4,2.0,2.0,151.0,103.0,64.0,Southern Metropolitan
5797,4,h,575000.0,S,25.2,1.0,2.0,384.0,131.0,49.0,South-Eastern Metropolitan
5798,3,h,930000.0,S,6.4,1.0,4.0,545.0,116.0,84.0,Western Metropolitan
5799,2,t,650000.0,S,6.4,2.0,1.0,279.0,104.0,11.0,Western Metropolitan
5800,3,t,702000.0,S,6.4,2.0,2.0,189.0,131.0,24.0,Western Metropolitan
5801,2,u,440000.0,VB,4.3,1.0,2.0,0.0,93.0,21.0,Western Metropolitan
5802,3,h,520000.0,S,17.4,1.0,1.0,631.0,111.0,64.0,Northern Metropolitan
5803,3,h,520000.0,S,17.4,1.0,2.0,798.0,128.0,39.0,Northern Metropolitan
5804,4,h,515000.0,PI,17.4,3.0,0.0,653.0,122.0,39.0,Northern Metropolitan
5805,2,u,387000.0,S,0.0,1.0,0.0,0.0,47.0,13.0,Northern Metropolitan
5806,3,h,336000.0,S,29.8,1.0,1.0,580.0,116.0,49.0,Western Victoria
5807,4,h,426000.0,S,29.8,2.0,3.0,655.0,142.0,49.0,Western Victoria
5808,3,h,775500.0,S,17.9,1.0,4.0,840.0,125.0,44.0,Northern Metropolitan
5809,3,h,726000.0,S,17.9,2.0,2.0,615.0,132.0,42.0,Northern Metropolitan
5810,4,h,710000.0,S,17.9,1.0,2.0,666.0,123.0,39.0,Northern Metropolitan
5811,3,t,820000.0,S,16.2,2.0,2.0,260.0,157.0,14.0,Eastern Metropolitan
5812,4,h,1425000.0,S,6.2,2.0,2.0,388.0,151.0,134.0,Western Metropolitan
5813,3,t,935000.0,SP,14.3,2.0,2.0,280.0,109.0,39.0,Southern Metropolitan
5814,5,h,2248000.0,S,14.2,5.0,2.0,729.0,398.0,8.0,Eastern Metropolitan
5815,3,h,1260000.0,PI,14.2,1.0,2.0,743.0,148.47,64.0,Eastern Metropolitan
5816,5,h,960000.0,S,18.8,2.0,1.0,731.0,130.0,59.0,South-Eastern Metropolitan
5817,3,t,956000.0,S,10.1,2.0,1.0,137.0,137.0,30.0,Southern Metropolitan
5818,3,h,605000.0,SP,34.1,2.0,2.0,688.0,121.0,34.0,South-Eastern Metropolitan
5819,4,h,950000.0,SP,10.4,1.0,2.0,558.0,148.0,54.0,Western Metropolitan
5820,2,u,541000.0,S,1.8,1.0,1.0,0.0,53.0,20.0,Northern Metropolitan
5821,3,h,1307500.0,S,5.3,2.0,0.0,258.0,124.0,104.0,Northern Metropolitan
5822,4,h,1211000.0,S,16.7,3.0,3.0,727.0,167.0,54.0,Southern Metropolitan
5823,4,h,1610000.0,S,12.3,2.0,2.0,592.0,193.0,74.0,Southern Metropolitan
5824,2,h,1150000.0,S,12.3,1.0,3.0,622.0,122.0,54.0,Southern Metropolitan
5825,4,h,435000.0,S,47.3,2.0,2.0,553.0,553.0,19.0,Eastern Victoria
5826,3,t,1190000.0,PI,21.5,2.0,2.0,0.0,131.0,11.0,South-Eastern Metropolitan
5827,1,t,503750.0,SP,21.5,1.0,1.0,80.0,88.0,17.0,South-Eastern Metropolitan
5828,4,h,690000.0,VB,14.7,2.0,2.0,540.0,531.0,12.0,Western Metropolitan
5829,4,h,596000.0,S,14.7,2.0,2.0,416.0,182.9,18.0,Western Metropolitan
5830,4,h,698000.0,S,14.7,2.0,2.0,448.0,190.0,12.0,Western Metropolitan
5831,2,u,500000.0,SP,4.6,1.0,1.0,0.0,78.0,64.0,Southern Metropolitan
5832,3,h,953000.0,S,12.0,1.0,2.0,743.0,115.0,54.0,Northern Metropolitan
5833,2,u,468000.0,S,12.0,1.0,1.0,0.0,81.0,12.0,Northern Metropolitan
5834,2,t,710000.0,S,12.0,2.0,1.0,126.0,138.0,11.0,Northern Metropolitan
5835,2,u,502000.0,SP,12.0,1.0,2.0,230.0,69.0,9.0,Northern Metropolitan
5836,2,u,800000.0,VB,2.4,2.0,2.0,0.0,89.0,16.0,Northern Metropolitan
5837,3,h,710000.0,S,21.3,1.0,2.0,314.0,88.0,35.0,Eastern Metropolitan
5838,3,h,735000.0,S,23.5,2.0,1.0,721.0,143.0,40.0,South-Eastern Metropolitan
5839,3,h,755000.0,S,23.5,2.0,2.0,551.0,178.0,21.0,South-Eastern Metropolitan
5840,3,h,537000.0,S,20.6,2.0,2.0,640.0,156.0,30.0,Northern Metropolitan
5841,2,t,386000.0,S,35.4,1.0,1.0,150.0,106.0,54.0,South-Eastern Metropolitan
5842,4,h,763000.0,S,35.4,2.0,4.0,611.0,184.75,44.0,South-Eastern Metropolitan
5843,4,h,768000.0,S,35.4,2.0,3.0,542.0,170.0,54.0,South-Eastern Metropolitan
5844,3,h,2800000.0,VB,1.9,2.0,2.0,216.0,193.74,164.0,Southern Metropolitan
5845,2,t,345000.0,SP,20.5,1.0,1.0,305.0,131.0,25.0,Northern Metropolitan
5846,2,u,666000.0,S,2.7,1.0,1.0,0.0,73.0,19.0,Southern Metropolitan
5847,2,h,610000.0,PI,14.0,1.0,2.0,419.0,135.0,49.0,Western Metropolitan
5848,3,h,550000.0,S,14.0,1.0,1.0,606.0,130.0,59.0,Western Metropolitan
5849,4,h,520000.0,PI,14.0,2.0,1.0,699.0,110.0,74.0,Western Metropolitan
5850,2,u,470000.0,VB,5.0,1.0,0.0,0.0,67.0,74.0,Southern Metropolitan
5851,3,h,860000.0,PI,10.5,1.0,3.0,446.0,126.0,114.0,Western Metropolitan
5852,4,h,853000.0,S,15.5,3.0,2.0,724.0,330.0,34.0,Western Metropolitan
5853,2,u,1140000.0,S,4.1,2.0,2.0,586.0,119.0,34.0,Southern Metropolitan
5854,2,u,341500.0,S,4.3,1.0,1.0,16000.0,68.5,12.0,Western Metropolitan
5855,3,h,1111500.0,S,17.2,1.0,0.0,722.0,94.0,64.0,Eastern Metropolitan
5856,4,h,1045000.0,S,14.7,3.0,2.0,728.0,153.0,34.0,Eastern Metropolitan
5857,3,u,622000.0,S,14.7,1.0,1.0,137.0,71.0,12.0,Eastern Metropolitan
5858,3,h,826000.0,S,21.1,2.0,0.0,830.0,135.0,49.0,Eastern Metropolitan
5859,2,u,655000.0,S,14.5,1.0,1.0,298.0,98.0,49.0,Northern Metropolitan
5860,3,h,505000.0,SP,14.7,2.0,4.0,557.0,116.0,37.0,Western Metropolitan
5861,2,h,335000.0,S,14.7,1.0,1.0,190.0,113.0,44.0,Western Metropolitan
5862,3,t,700000.0,S,6.4,2.0,2.0,125.0,131.0,11.0,Western Metropolitan
5863,3,h,800000.0,S,16.5,2.0,2.0,898.0,142.0,39.0,Northern Metropolitan
5864,5,h,1090000.0,S,16.7,2.0,2.0,698.0,246.0,46.0,South-Eastern Metropolitan
5865,4,h,1920000.0,SP,6.8,2.0,0.0,388.0,178.0,124.0,Western Metropolitan
5866,4,h,530000.0,SP,25.5,2.0,2.0,448.0,155.0,13.0,Northern Metropolitan
5867,3,h,982500.0,S,6.3,2.0,2.0,444.0,122.0,79.0,Western Metropolitan
5868,3,h,1230000.0,S,6.3,1.0,2.0,433.0,144.0,144.0,Western Metropolitan
5869,2,h,1190000.0,S,3.0,2.0,1.0,147.0,175.0,24.0,Northern Metropolitan
5870,3,h,1680000.0,SP,7.5,2.0,2.0,673.0,136.0,59.0,Western Metropolitan
5871,3,h,620000.0,S,15.5,1.0,2.0,466.0,107.0,49.0,Western Metropolitan
5872,3,h,830000.0,SP,9.4,2.0,2.0,529.0,130.0,59.0,Western Metropolitan
5873,4,h,805000.0,S,9.4,2.0,5.0,562.0,146.0,74.0,Western Metropolitan
5874,2,h,510000.0,S,9.4,1.0,1.0,170.0,100.0,23.0,Western Metropolitan
